,NeighbourhoodCode,Year,Month,ResponseTimeScore,SlowResponseTimePenalty,DayC,NightC,Rain Days,Rainfall(mm),Daylight hours,NuisanceReportsCriminal,NuisanceReportsNonCriminal,NetLaborParticipation,FlexibleContracts,SelfContract,PopulationEduLow,PopulationEduMedium,PopulationEduHigh,y0-15%,y15-25%,y65-%,Peoplewithmigrationbackgroud%,Averagepeopleperhousehold,Populationdensitykm2,AverageWOZ-valueofhouses(x1000euro),Percentuninhabited(%),Rentalproperies(%),Tradeandcatering%,Culture/recreationproperies%,Carsperhousehold,UrbanityLevel,Inhabitants,Benches,Lights,POI,PropertyCrimesTotal,PropertyCrimesRelPop,PropertyCrimesRelCity,ViolentCrimesTotal,ViolentCrimesRelPop,ViolentCrimesRelCity,BurglariesTotal,BurglariesRelPop,BurglariesRelCity
6357,Steenakker,2013,10,0.0,1.0,15,9,7,25.8,11.0,0,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,13.0,1.8195,1.6667,1.0,0.3032,1.8868,1.0,0.3032,3.4483
6358,Steenakker,2013,11,0.0,1.0,10,6,8,24.0,9.0,0,1,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,10.0,5.7616,4.5238,0.0,0.3032,2.5641,3.0,0.9097,6.9767
6359,Steenakker,2013,12,0.0,1.0,6,3,8,29.2,8.0,0,2,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,9.0,3.0324,2.381,1.0,0.3032,2.5641,0.0,0.0,0.0
6360,Steenakker,2014,1,0.0,1.0,5,2,7,24.7,8.5,0,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,11.0,6.3681,5.0,0.0,2.1227,17.9487,2.0,0.6065,4.6512
6361,Steenakker,2014,2,0.0,1.0,6,1,6,19.2,10.0,0,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,2.0,0.9097,0.7143,0.0,0.0,0.0,0.0,0.0,0.0
6362,Steenakker,2014,3,0.0,1.0,11,3,6,18.8,12.0,0,2,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,17.0,2.4259,1.9048,0.0,0.3032,2.5641,0.0,0.0,0.0
6363,Steenakker,2014,4,0.0,1.0,14,6,4,14.4,14.0,1,1,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,10.0,7.5811,5.9524,0.0,1.213,10.2564,6.0,1.8195,13.9535
6364,Steenakker,2014,5,0.0,1.0,17,9,7,22.8,15.5,0,1,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,11.0,0.3032,0.2381,4.0,0.0,0.0,0.0,0.0,0.0
6365,Steenakker,2014,6,0.0,1.0,21,12,7,31.0,16.5,0,1,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,0.0,0.3032,0.2381,0.0,0.0,0.0,0.0,0.0,0.0
6366,Steenakker,2014,7,0.0,1.0,23,14,7,28.9,16.0,0,1,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
6367,Steenakker,2014,8,0.0,1.0,23,14,7,29.2,14.5,0,2,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,9.0,0.3032,0.2381,0.0,0.0,0.0,0.0,0.0,0.0
6368,Steenakker,2014,9,0.0,1.0,19,12,6,21.0,12.5,0,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,4.0,8.4908,6.6667,1.0,0.0,0.0,4.0,1.213,9.3023
6369,Steenakker,2014,10,0.0,1.0,15,9,7,25.8,11.0,0,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,7.0,3.9422,3.0952,1.0,0.9097,7.6923,1.0,0.3032,2.3256
6370,Steenakker,2014,11,0.0,1.0,10,6,8,24.0,9.0,1,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
6371,Steenakker,2014,12,0.0,1.0,6,3,8,29.2,8.0,0,2,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,9.0,0.9097,0.7143,2.0,0.0,0.0,1.0,0.3032,2.3256
6372,Steenakker,2015,1,0.0,1.0,5,2,7,24.7,8.5,0,1,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6373,Steenakker,2015,1,0.93,1.0,5,2,7,24.7,8.5,0,1,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6374,Steenakker,2015,2,0.0,1.0,6,1,6,19.2,10.0,1,1,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,13.0,3.0324,2.381,0.0,0.0,0.0,3.0,0.9097,6.9767
6375,Steenakker,2015,2,0.9,1.7000000000000002,6,1,6,19.2,10.0,1,1,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,13.0,3.0324,2.381,0.0,0.0,0.0,3.0,0.9097,6.9767
6376,Steenakker,2015,3,0.0,1.0,11,3,6,18.8,12.0,0,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,23.0,0.3032,0.2381,1.0,0.9097,7.6923,0.0,0.0,0.0
6377,Steenakker,2015,3,0.94,1.1,11,3,6,18.8,12.0,0,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,23.0,0.3032,0.2381,1.0,0.9097,7.6923,0.0,0.0,0.0
6378,Steenakker,2015,4,0.0,0.0,14,6,4,14.4,14.0,2,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,15.0,2.1227,1.6667,1.0,0.6065,5.1282,0.0,0.0,0.0
6379,Steenakker,2015,4,0.94,0.8,14,6,4,14.4,14.0,2,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,15.0,2.1227,1.6667,1.0,0.6065,5.1282,0.0,0.0,0.0
6380,Steenakker,2015,5,0.0,2.0,17,9,7,22.8,15.5,0,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,13.0,1.8195,1.4286,4.0,0.0,0.0,1.0,0.3032,2.3256
6381,Steenakker,2015,5,0.89,2.3000000000000003,17,9,7,22.8,15.5,0,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,13.0,1.8195,1.4286,4.0,0.0,0.0,1.0,0.3032,2.3256
6382,Steenakker,2015,6,0.0,1.0,21,12,7,31.0,16.5,1,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,12.0,2.1227,1.6667,1.0,0.0,0.0,0.0,0.0,0.0
6383,Steenakker,2015,6,0.95,1.4,21,12,7,31.0,16.5,1,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,12.0,2.1227,1.6667,1.0,0.0,0.0,0.0,0.0,0.0
6384,Steenakker,2015,7,0.0,1.0,23,14,7,28.9,16.0,0,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6385,Steenakker,2015,7,0.88,1.9,23,14,7,28.9,16.0,0,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6386,Steenakker,2015,8,0.0,2.0,23,14,7,29.2,14.5,1,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,11.0,2.1227,1.6667,1.0,0.0,0.0,0.0,0.0,0.0
6387,Steenakker,2015,8,0.89,2.3,23,14,7,29.2,14.5,1,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,11.0,2.1227,1.6667,1.0,0.0,0.0,0.0,0.0,0.0
6388,Steenakker,2015,9,0.0,3.0,19,12,6,21.0,12.5,0,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,14.0,2.4259,1.9048,0.0,0.0,0.0,1.0,0.3032,2.3256
6389,Steenakker,2015,9,0.82,3.8,19,12,6,21.0,12.5,0,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,14.0,2.4259,1.9048,0.0,0.0,0.0,1.0,0.3032,2.3256
6390,Steenakker,2015,10,0.0,3.0,15,9,7,25.8,11.0,0,1,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,17.0,2.4259,1.9048,0.0,0.9097,7.6923,0.0,0.0,0.0
6391,Steenakker,2015,10,0.82,3.4,15,9,7,25.8,11.0,0,1,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,17.0,2.4259,1.9048,0.0,0.9097,7.6923,0.0,0.0,0.0
6392,Steenakker,2015,11,0.0,2.0,10,6,8,24.0,9.0,0,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,16.0,2.4259,1.9048,1.0,0.0,0.0,0.0,0.0,0.0
6393,Steenakker,2015,11,0.88,2.1,10,6,8,24.0,9.0,0,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,16.0,2.4259,1.9048,1.0,0.0,0.0,0.0,0.0,0.0
6394,Steenakker,2015,12,0.0,1.0,6,3,8,29.2,8.0,5,1,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,14.0,6.9746,5.4762,1.0,0.3032,2.5641,3.0,0.9097,6.9767
6395,Steenakker,2015,12,0.89,1.8,6,3,8,29.2,8.0,5,1,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,14.0,6.9746,5.4762,1.0,0.3032,2.5641,3.0,0.9097,6.9767
6396,Steenakker,2016,1,0.88,3.3,5,2,7,24.7,8.5,0,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,12.0,1.213,0.9524,0.0,0.0,0.0,0.0,0.0,0.0
6397,Steenakker,2016,2,0.85,3.4000000000000004,6,1,6,19.2,10.0,0,2,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,16.0,1.5162,1.1905,1.0,0.6065,5.1282,0.0,0.0,0.0
6398,Steenakker,2016,3,0.88,2.3,11,3,6,18.8,12.0,2,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,20.0,0.9097,0.7143,0.0,0.0,0.0,0.0,0.0,0.0
6399,Steenakker,2016,4,0.88,2.2,14,6,4,14.4,14.0,0,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6400,Steenakker,2016,5,0.9,1.9,17,9,7,22.8,15.5,1,1,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,7.0,5.1551,4.0476,2.0,0.0,0.0,1.0,0.3032,2.3256
6401,Steenakker,2016,6,0.83,3.1,21,12,7,31.0,16.5,0,1,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,9.0,0.6065,0.4762,0.0,0.0,0.0,0.0,0.0,0.0
6402,Steenakker,2016,7,0.89,1.7000000000000002,23,14,7,28.9,16.0,1,1,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,12.0,1.213,0.9524,0.0,0.0,0.0,0.0,0.0,0.0
6403,Steenakker,2016,8,0.9,1.5000000000000002,23,14,7,29.2,14.5,1,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6404,Steenakker,2016,9,0.84,3.2,19,12,6,21.0,12.5,0,1,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,14.0,1.213,0.9524,0.0,0.0,0.0,1.0,0.3032,2.3256
6405,Steenakker,2016,10,0.85,3.6,15,9,7,25.8,11.0,1,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,11.0,2.4259,1.9048,0.0,0.3032,2.5641,1.0,0.3032,2.3256
6406,Steenakker,2016,11,0.84,3.0,10,6,8,24.0,9.0,0,2,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,13.0,0.9097,0.7143,1.0,0.0,0.0,0.0,0.0,0.0
6407,Steenakker,2016,12,0.81,3.6000000000000005,6,3,8,29.2,8.0,0,1,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6408,Steenakker,2017,1,0.89,1.4,5,2,7,24.7,8.5,1,1,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,8.0,6.6714,5.2381,1.0,0.3032,2.5641,1.0,0.3032,2.3256
6409,Steenakker,2017,2,0.86,3.2,6,1,6,19.2,10.0,1,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,10.0,3.6389,2.8571,0.0,0.0,0.0,0.0,0.0,0.0
6410,Steenakker,2017,3,0.9,1.7000000000000002,11,3,6,18.8,12.0,0,2,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,12.0,2.1227,1.6667,0.0,0.0,0.0,0.0,0.0,0.0
6411,Steenakker,2017,4,0.87,2.6,14,6,4,14.4,14.0,0,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,8.0,1.8195,1.4286,0.0,0.6065,5.1282,0.0,0.0,0.0
6412,Steenakker,2017,5,0.89,1.8000000000000005,17,9,7,22.8,15.5,0,2,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,10.0,3.6389,2.8571,0.0,0.3032,2.5641,2.0,0.6065,4.6512
6413,Steenakker,2017,6,0.88,1.7000000000000002,21,12,7,31.0,16.5,1,1,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,4.0,4.2454,3.3333,0.0,0.3032,2.5641,0.0,0.0,0.0
6414,Steenakker,2017,7,0.86,2.9,23,14,7,28.9,16.0,3,1,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,8.0,0.6065,0.4762,0.0,0.0,0.0,1.0,0.3032,2.3256
6415,Steenakker,2017,8,0.86,2.8,23,14,7,29.2,14.5,2,1,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,5.0,3.0324,2.381,1.0,0.0,0.0,1.0,0.3032,2.3256
6416,Steenakker,2017,9,0.88,1.9,19,12,6,21.0,12.5,1,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,7.0,5.4584,4.2857,0.0,0.3032,2.5641,3.0,0.9097,6.9767
6417,Steenakker,2017,10,0.85,2.6,15,9,7,25.8,11.0,0,1,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,10.0,1.5162,1.1905,2.0,0.3032,2.5641,1.0,0.3032,2.3256
6418,Steenakker,2017,11,0.87,2.3,10,6,8,24.0,9.0,0,1,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,7.0,2.4259,1.9048,2.0,0.3032,2.5641,2.0,0.6065,4.6512
6419,Steenakker,2017,12,0.86,3.1000000000000005,6,3,8,29.2,8.0,1,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6420,Steenakker,2018,1,0.87,2.1,5,2,7,24.7,8.5,0,1,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,4.0,1.213,0.9524,0.0,0.0,0.0,1.0,0.3032,2.3256
6421,Steenakker,2018,2,0.9,1.7000000000000002,6,1,6,19.2,10.0,2,1,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,6.0,1.8195,1.4286,0.0,0.0,0.0,0.0,0.0,0.0
6422,Steenakker,2018,3,0.87,2.7,11,3,6,18.8,12.0,0,2,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,12.0,0.9097,0.7143,0.0,0.0,0.0,0.0,0.0,0.0
6423,Steenakker,2018,4,0.88,2.1,14,6,4,14.4,14.0,1,1,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,6.0,2.7292,2.1429,0.0,0.3032,2.5641,0.0,0.0,0.0
6424,Steenakker,2018,5,0.86,3.0,17,9,7,22.8,15.5,0,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,11.0,4.2454,3.3333,0.0,0.3032,2.5641,3.0,0.9097,6.9767
6425,Steenakker,2018,6,0.84,4.0,21,12,7,31.0,16.5,3,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,10.0,3.6389,3.2609,0.0,0.6065,6.0606,0.0,0.0,0.0
6426,Steenakker,2018,7,0.84,2.9,23,14,7,28.9,16.0,2,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,5.0,2.7292,2.4457,1.0,1.213,12.1212,0.0,0.0,0.0
6427,Steenakker,2018,8,0.85,2.4000000000000004,23,14,7,29.2,14.5,0,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,12.0,4.8519,4.3478,0.0,0.0,0.0,1.0,0.3032,4.5455
6428,Steenakker,2018,9,0.85,2.6,19,12,6,21.0,12.5,3,1,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,5.0,0.3032,0.2717,0.0,0.0,0.0,0.0,0.0,0.0
6429,Steenakker,2018,10,0.84,3.0,15,9,7,25.8,11.0,1,1,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,7.0,4.8519,4.3478,13.0,0.6065,6.0606,0.0,0.0,0.0
6430,Steenakker,2018,11,0.84,3.3000000000000003,10,6,8,24.0,9.0,2,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,12.0,4.5487,4.0761,0.0,0.0,0.0,1.0,0.3032,4.5455
6431,Steenakker,2018,12,0.81,4.0,6,3,8,29.2,8.0,3,1,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,8.0,0.3032,0.2717,2.0,0.0,0.0,0.0,0.0,0.0
6432,Steenakker,2019,1,0.86,2.5,5,2,7,24.7,8.5,6,2,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,11.0,0.9097,0.8152,1.0,0.0,0.0,0.0,0.0,0.0
6433,Steenakker,2019,2,0.88,2.1,6,1,6,19.2,10.0,2,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6434,Steenakker,2019,3,0.85,3.6,11,3,6,18.8,12.0,1,1,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,9.0,0.3032,0.2717,1.0,0.0,0.0,0.0,0.0,0.0
6435,Steenakker,2019,4,0.84,3.1,14,6,4,14.4,14.0,0,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,4.0,4.8519,4.3478,2.0,0.3032,3.0303,1.0,0.3032,4.5455
6436,Steenakker,2019,5,0.88,2.2,17,9,7,22.8,15.5,1,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,8.0,2.4259,2.1739,0.0,0.3032,3.0303,1.0,0.3032,4.5455
6437,Steenakker,2019,6,0.84,2.7,21,12,7,31.0,16.5,3,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,6.0,1.5162,1.3587,0.0,0.0,0.0,2.0,0.6065,9.0909
6438,Steenakker,2019,7,0.84,3.6,23,14,7,28.9,16.0,0,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,6.0,0.3032,0.2717,0.0,0.0,0.0,0.0,0.0,0.0
6439,Steenakker,2019,8,0.84,3.0,23,14,7,29.2,14.5,0,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,9.0,0.6065,0.5435,1.0,0.0,0.0,0.0,0.0,0.0
6440,Steenakker,2019,9,0.83,3.7,19,12,6,21.0,12.5,5,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,10.0,1.5162,1.3587,1.0,0.0,0.0,2.0,0.6065,9.0909
6441,Steenakker,2019,10,0.86,2.4,15,9,7,25.8,11.0,0,1,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,4.0,0.3032,0.2717,2.0,0.3032,3.0303,0.0,0.0,0.0
6442,Steenakker,2019,11,0.84,3.2,10,6,8,24.0,9.0,1,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,11.0,1.8195,1.6304,0.0,0.0,0.0,0.0,0.0,0.0
6443,Steenakker,2019,12,0.84,2.9,6,3,8,29.2,8.0,0,1,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,6.0,2.7292,2.4457,0.0,0.0,0.0,0.0,0.0,0.0
6444,Steenakker,2020,1,0.82,3.0000000000000004,5,2,7,24.7,8.5,2,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,16.0,1.8195,1.6304,0.0,0.0,0.0,0.0,0.0,0.0
6445,Steenakker,2020,2,0.85,3.7,6,1,6,19.2,10.0,1,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,9.0,0.3032,0.2717,0.0,0.0,0.0,0.0,0.0,0.0
6446,Steenakker,2020,3,0.87,2.1,11,3,6,18.8,12.0,4,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,2.0,2.7292,2.4457,0.0,0.0,0.0,0.0,0.0,0.0
6447,Steenakker,2020,4,0.87,2.3,14,6,4,14.4,14.0,0,1,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,1.0,4.2454,3.8043,0.0,0.3032,3.0303,1.0,0.3032,4.5455
6448,Steenakker,2020,5,0.86,2.1,17,9,7,22.8,15.5,1,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,8.0,1.213,1.087,0.0,0.0,0.0,0.0,0.0,0.0
6449,Steenakker,2020,6,0.83,3.7,21,12,7,31.0,16.5,1,1,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,12.0,0.9097,0.8152,1.0,0.9097,9.0909,0.0,0.0,0.0
6450,Steenakker,2020,7,0.88,2.0,23,14,7,28.9,16.0,1,0,76,52,18,8,54,27,0.052,0.146,0.125,0.188,1.5,446,266,3,71,0.277,0.046,1.0,0.5,480,1,518,35,9.0,6.3681,5.7065,0.0,0.9097,9.0909,1.0,0.3032,4.5455
